0.000000000000000000e+00,-2.060446739196777344e-01,-1.470031976699829102e+00,1.189181327819824219e+00,2.036168813705444336e+00,6.102375984191894531e-01,1.383430242538452148e+00,5.614466667175292969e-01,2.397790551185607910e-01,2.291769981384277344e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.258303732426282906e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.523159675231294585e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.302724335367379638e+00,1.100385350358036085e+00,0.000000000000000000e+00,4.251000000000000334e+00,-6.081926751790178720e-01,9.864479829752974549e-01,4.251000000000000334e+00,-6.081926751790178720e-01,-9.864479829752974549e-01,4.251000000000000334e+00
1.000000000000000021e-02,-2.032593488693237305e-01,-1.482768654823303223e+00,9.969253540039062500e-01,2.057475090026855469e+00,8.905407786369323730e-01,1.457194805145263672e+00,5.917043685913085938e-01,8.683180809020996094e-02,2.349867582321166992e+00,-2.040239735501115747e-04,-1.452461482508320134e-03,1.068045125233277659e+00,2.048013559662952270e-03,6.111477462572972039e-04,1.611853550889797759e+00,5.633755769840427573e-04,2.405254598157437814e-04,2.360343599752763311e+00,1.100385369691367687e+00,-3.866666022222254711e-05,4.251000000000000334e+00,-6.081926558456861587e-01,9.864093163150752241e-01,4.251000000000000334e+00,-6.081926558456861587e-01,-9.864866496355196857e-01,4.251000000000000334e+00
2.000000000000000042e-02,-3.809022903442382812e-02,-1.387586951255798340e+00,9.508047103881835938e-01,1.921951055526733398e+00,7.310922741889953613e-01,1.135125398635864258e+00,3.511717915534973145e-01,-4.100477099418640137e-01,2.204243659973144531e+00,-5.084925551601105192e-04,-1.013618267237316635e-02,1.012179741965818280e+00,6.795820740492620506e-03,5.584278230545153265e-02,1.267856513345346769e+00,7.114183900673812060e-03,-2.997165543489341624e-02,2.212826731905398248e+00,1.100385427691343621e+00,-7.733328177778808689e-05,4.251000000000000334e+00,-6.081925978457103366e-01,9.863706496935196189e-01,4.251000000000000334e+00,-6.081925978457103366e-01,-9.865253162570752909e-01,4.251000000000000334e+00
2.999999999999999889e-02,-8.692371845245361328e-02,-1.702575087547302246e+00,1.303481578826904297e+00,1.797275543212890625e+00,9.855171442031860352e-01,1.681269168853759766e+00,4.915257096290588379e-01,-4.562461376190185547e-01,2.442800283432006836e+00,1.918584284962033537e-01,1.168965535562858787e-01,5.871594524084642330e-01,-1.089419654480168059e-01,-3.223884984194209102e-01,6.280850900372687562e-01,-3.519279184818422945e-01,-5.845528122511807201e-01,5.204635617139516057e+00,1.100385524357905487e+00,-1.159998260000783248e-04,4.251000000000000334e+00,-6.081925011791484703e-01,9.863319831492973755e-01,4.251000000000000334e+00,-6.081925011791484703e-01,-9.865639828012975343e-01,4.251000000000000334e+00
4.000000000000000083e-02,-2.476382255554199219e-02,-1.914041876792907715e+00,1.114116191864013672e+00,1.833034992218017578e+00,5.960658788681030273e-01,1.412654876708984375e+00,5.377016663551330566e-01,-3.306922316551208496e-01,2.616112709045410156e+00,-2.465720814991683163e-01,-2.264860687522891602e-01,4.173264214547600659e-01,4.087285099938475774e-02,-3.853554124824909444e-01,3.289054634242472019e-01,-1.094457316623471010e+00,-1.417883158769798424e+00,5.320094068276343791e+00,1.100385659690956919e+00,-1.546662542225521887e-04,4.251000000000000334e+00,-6.081923658460970383e-01,9.862933167210748975e-01,4.251000000000000334e+00,-6.081923658460970383e-01,-9.866026492295200123e-01,4.251000000000000334e+00
5.000000000000000278e-02,2.083492279052734375e-01,-1.807070970535278320e+00,1.026378870010375977e+00,1.827688455581665039e+00,7.479572296142578125e-01,1.319673538208007812e+00,3.465859293937683105e-01,-3.368625640869140625e-01,2.717022180557250977e+00,-1.673731658188695459e-01,-4.872958046916418540e-01,2.983799000379203648e-01,1.141357168356392643e-01,-9.608667023245267558e-01,1.782859970151307039e-01,-1.039361579387433565e+00,-1.121499577729850650e+00,5.466430074008787443e+00,1.100385833690362469e+00,-1.933325277787847853e-04,4.251000000000000334e+00,-6.081921918466914878e-01,9.862546504475186993e-01,4.251000000000000334e+00,-6.081921918466914878e-01,-9.866413155030762105e-01,4.251000000000000334e+00
5.999999999999999778e-02,2.388582229614257812e-01,-1.854475498199462891e+00,1.108828544616699219e+00,1.697713613510131836e+00,8.754596114158630371e-01,1.310615062713623047e+00,2.519599795341491699e-01,-5.791490077972412109e-01,2.497064828872680664e+00,1.103189082256213066e-01,-3.571069082586368904e-01,3.871517586945785183e-01,1.133488721861374560e-01,-8.718378501227412869e-01,1.362608978642914082e-01,-1.251626382467307730e+00,-1.009417281053130333e+00,5.262210884082733742e+00,1.100386046355948055e+00,-2.319986080025056253e-04,4.251000000000000334e+00,-6.081919791811059017e-01,9.862159843672949622e-01,4.251000000000000334e+00,-6.081919791811059017e-01,-9.866799815832999476e-01,4.251000000000000334e+00
7.000000000000000666e-02,1.408783197402954102e-01,-1.745066165924072266e+00,1.055011749267578125e+00,1.653466463088989258e+00,3.685747385025024414e-01,1.316119432449340820e+00,1.726821660995483398e-01,-6.773002147674560547e-01,2.530231237411499023e+00,1.377192575512029837e-01,-3.887277576733694784e-01,3.080363845716380666e-01,-4.607087147967962176e-02,-8.040034997997916877e-01,1.289922957578539808e-01,-1.361348655415806963e+00,-1.227051786100419539e+00,5.276118514251582070e+00,1.100386297687501180e+00,-2.706644562276378581e-04,4.251000000000000334e+00,-6.081917278495528878e-01,9.861773185190698676e-01,4.251000000000000334e+00,-6.081917278495528878e-01,-9.867186474315250422e-01,4.251000000000000334e+00
8.000000000000000167e-02,1.156482696533203125e-01,-2.170731782913208008e+00,8.636770248413085938e-01,1.818028926849365234e+00,2.587942481040954590e-01,1.158708572387695312e+00,1.474793553352355957e-01,-1.042006015777587891e+00,2.368646383285522461e+00,3.235215264286680267e-03,-2.542645342177725087e-01,1.826426078573568645e-01,-1.134832030160970867e-01,-1.459214035640940210e+00,-8.170569299353047654e-02,-1.424953724050387560e+00,-1.257732142290501454e+00,5.135562002039140594e+00,1.100386587684770268e+00,-3.093300337883363540e-04,4.251000000000000334e+00,-6.081914378522836895e-01,9.861386529415091529e-01,4.251000000000000334e+00,-6.081914378522836895e-01,-9.867573130090857569e-01,4.251000000000000334e+00
8.999999999999999667e-02,1.364223361015319824e-01,-2.011072397232055664e+00,1.236808538436889648e+00,1.587268948554992676e+00,5.077291131019592285e-01,1.444524765014648438e+00,6.027907133102416992e-02,-8.738996982574462891e-01,2.534597873687744141e+00,-3.160562813722534586e-02,-8.093098420505100421e-01,4.908165140536429050e-01,1.113145677341058348e-01,-1.655078833727926080e+00,1.286942405307840431e-01,-1.456251343063553749e+00,-1.657328332568023033e+00,5.273566983591067014e+00,1.100386916347465549e+00,-3.479953020190268984e-04,4.251000000000000334e+00,-6.081911091895884081e-01,9.860999876732784442e-01,4.251000000000000334e+00,-6.081911091895884081e-01,-9.867959782773164656e-01,4.251000000000000334e+00
