0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000042e-02,6.141686709398054278e-01,4.582499754015183502e-01,4.798585169703476483e-01,3.082756723537197985e+00
2.999999999999999889e-02,4.027814036287352129e-01,2.939528848567468100e-01,5.048775797290160350e-01,3.384842930011395357e+00
4.000000000000000083e-02,1.928973522036880606e-01,1.917401236828122912e-01,8.598633624580320767e-01,2.358422520483363982e+00
5.000000000000000278e-02,3.253398326844893496e-01,4.532347750523458285e-01,5.569375291495263225e-01,3.080152152651451036e+00
5.999999999999999778e-02,3.690273937727266973e-01,6.225582016215376324e-01,6.057388681851945123e-01,2.275625851323235693e+00
7.000000000000000666e-02,6.553581449199491482e-01,7.364194019647990475e-01,6.162278381268050387e-01,2.745321398069714647e+00
8.000000000000000167e-02,5.339982815507483549e-01,1.038059743923086531e+00,8.898017399975756136e-01,3.040714373876486132e+00
8.999999999999999667e-02,2.257818595570511566e-01,4.920445875839453698e-01,3.095403892554084435e-01,3.718061494513050569e+00
1.000000000000000056e-01,7.171154929156426938e-01,8.816003147486158875e-01,2.577037148118340171e-01,2.583884150888040576e+00
1.100000000000000006e-01,6.218370226680287605e-01,9.107386846426969162e-01,4.506298157057809783e-01,3.492107302760624865e+00
1.199999999999999956e-01,3.539789103647825730e-01,5.691720718420866243e-01,6.938396778011808319e-01,2.914656557610318277e+00
1.300000000000000044e-01,9.209285669094375848e-01,6.556628119725296244e-01,5.006199133829162262e-01,3.043892753985252497e+00
1.400000000000000133e-01,6.073445310079964576e-01,3.440882582945407608e-01,6.566513223222381068e-01,2.804010694682421256e+00
1.499999999999999944e-01,6.513913513843886394e-01,2.874811412510653308e-01,4.825596832808317638e-01,3.148804015355694652e+00
1.600000000000000033e-01,2.607037201602718790e-01,4.944360004552511567e-01,5.458773924625590634e-01,3.090448695484012465e+00
1.700000000000000122e-01,4.927646676997529673e-01,3.717588383694260812e-01,5.555122701505119664e-01,2.410689041535565735e+00
1.799999999999999933e-01,3.274013423366721187e-01,2.421747022985026310e-01,6.176710947856394185e-01,2.872143250615062815e+00
1.900000000000000022e-01,1.443094267129632624e-01,6.449814192420557646e-01,5.219972950536431178e-01,2.966049092071481486e+00
2.000000000000000111e-01,4.878918910837997114e-01,6.935431293853485668e-01,7.240867424661885376e-01,2.291138571261934764e+00
2.099999999999999922e-01,3.127089414798261968e-01,5.958768656989603674e-01,4.143952563244504006e-01,3.198780110273246269e+00
2.200000000000000011e-01,5.239662493541340504e-01,4.643942889978332489e-01,7.964524775516662602e-01,1.869633546722137662e+00
2.300000000000000100e-01,7.716222097755641718e-01,3.042516107404940051e-01,3.097797691561393063e-01,3.006414714946661793e+00
2.399999999999999911e-01,6.013864629180332155e-01,3.698642620018866012e-01,2.790631258407997861e-01,2.529675400462749302e+00
2.500000000000000000e-01,3.947439363515748978e-01,4.388742962894602306e-01,1.874664910347769997e-01,2.613099034848148428e+00
2.600000000000000089e-01,2.643984396216539912e-01,4.281707227643110625e-01,2.265858174785689017e-01,2.898682241292938055e+00
2.700000000000000178e-01,1.133358059953109676e+00,4.809845657663098795e-01,5.696968102427316660e-01,2.800660281837447751e+00
2.800000000000000266e-01,2.816113742447600155e-01,4.467114126397108143e-01,2.209577369452237483e-01,2.788714338889825228e+00
2.899999999999999800e-01,2.600306383055022708e-01,3.945863087389235302e-01,5.305152497901151065e-01,3.078623605830972831e+00
2.999999999999999889e-01,2.919462782537438073e-01,2.791286297809936756e-01,5.727546362512740963e-01,2.648368399964923459e+00
3.099999999999999978e-01,3.772638648382254378e-01,5.587255302913833876e-01,5.626566995241109037e-01,2.959531635173745290e+00
3.200000000000000067e-01,5.162942482782336695e-01,6.489169931979045236e-01,6.004182473971931833e-01,2.347005073565313182e+00
3.300000000000000155e-01,2.540249841361955085e-01,3.933440076958593656e-01,8.772699840255653303e-01,3.101262437383955461e+00
3.400000000000000244e-01,7.857932270167053979e-01,3.748367103670181555e-01,3.196549466069967815e-01,2.602407197515115733e+00
3.500000000000000333e-01,3.448423381224605677e-01,4.302696877716169488e-01,1.556623191946876206e-01,2.676411876563852932e+00
3.599999999999999867e-01,7.613682481089741882e-01,3.872228293018512013e-01,4.865651952724065477e-01,2.462288329780084606e+00
3.699999999999999956e-01,3.062682959274894978e-01,3.204198505796371776e-01,2.848559835988770939e-01,3.063495230671457570e+00
3.800000000000000044e-01,5.357286977006190387e-01,7.097307633901340784e-01,2.918413714700234252e-01,3.108993974068210875e+00
3.900000000000000133e-01,3.550307270943655058e-01,5.484339087264965551e-01,4.028735895988284077e-01,2.819528196729442548e+00
4.000000000000000222e-01,3.121169775334741714e-01,2.899374309802366101e-01,1.630768770797678124e-01,2.066625729795821709e+00
4.100000000000000311e-01,7.489338994748067080e-01,5.539570061245966404e-01,1.033730857545744231e+00,2.358616259278690563e+00
4.199999999999999845e-01,3.894433713135358466e-01,1.346421834519326843e-01,5.507870323611482322e-01,1.968617486930305249e+00
4.299999999999999933e-01,5.608912533542320666e-01,2.032712847800999811e-01,5.305945835097424235e-01,2.501468976663486998e+00
4.400000000000000022e-01,6.494072987657582008e-01,1.914602896899910145e-01,4.528979769334399719e-01,2.612762382464007160e+00
4.500000000000000111e-01,4.171174301747243574e-01,4.268042182398019690e-01,2.559327561773405701e-01,1.825339444866456828e+00
4.600000000000000200e-01,3.983565000536963829e-01,3.516684276817659827e-01,3.321910666976151671e-01,2.457892159596704484e+00
4.700000000000000289e-01,4.811444595693822324e-01,4.498627641218322371e-01,4.840302664057614113e-01,2.402461064751424402e+00
4.799999999999999822e-01,7.615103614603069282e-01,2.197035769318984033e-01,1.135181470777792967e-01,2.527461541099717213e+00
4.899999999999999911e-01,3.696270477864915804e-01,4.073770035499427733e-01,9.958779289719199568e-02,2.437356077668801912e+00
5.000000000000000000e-01,4.072737001540652213e-01,6.037857367291683541e-01,4.229924682949549042e-01,2.249839249893276438e+00
5.100000000000000089e-01,9.877472089864152149e-01,3.749927875431415814e-01,5.787245184174872881e-01,2.047667015517919520e+00
5.200000000000000178e-01,8.731316443633220514e-02,5.088323808730149667e-01,4.923821506298581285e-01,2.114088099901950457e+00
5.300000000000000266e-01,1.582436479258958473e-01,1.433777258278936539e-01,2.023405436389951462e-01,2.309660980954097553e+00
5.400000000000000355e-01,4.536732810207674271e-01,2.557466534691189008e-01,4.889541544511055160e-01,2.252863233102356588e+00
5.500000000000000444e-01,6.346351654236984663e-01,4.672947784926498316e-01,7.309075413742749383e-02,2.326363996085337060e+00
5.600000000000000533e-01,7.640038174136096760e-01,5.330278270889742265e-01,8.858380409613187956e-01,1.803789610750803130e+00
5.700000000000000622e-01,4.605485294125462037e-01,5.935828730947967369e-01,4.544922293662778667e-01,2.956100865204705386e+00
5.799999999999999600e-01,4.038992072544667633e-01,1.436939431325248151e-01,1.673921484096344559e-01,2.168859826172593319e+00
5.899999999999999689e-01,1.155718856335847811e-01,5.907301943382434750e-01,1.459425903954002790e-01,2.627038294669663987e+00
5.999999999999999778e-01,7.271113188447784204e-01,2.970856923202244149e-01,4.465150789714139035e-01,2.308618624126165031e+00
6.099999999999999867e-01,2.667820337511914719e-01,2.107187131577873962e-01,2.737321978763745389e-01,2.386651312564882499e+00
6.199999999999999956e-01,5.065256346392836839e-01,4.967637837310565074e-01,3.517581247129041855e-01,1.838911047681910826e+00
6.300000000000000044e-01,4.949246477138221079e-01,1.603419454746914663e-01,5.277717188168948859e-01,1.992242251358381955e+00
6.400000000000000133e-01,3.282806779953068022e-01,3.701803458442638473e-01,7.970761914372073154e-01,2.294093030489397389e+00
6.500000000000000222e-01,2.611655350482328664e-01,1.156234763894675444e-01,4.986498965300445452e-01,1.785215121790445725e+00
6.600000000000000311e-01,4.840062674538305187e-01,3.526973004124074884e-01,4.778709470020300332e-01,1.889794627993033105e+00
6.700000000000000400e-01,1.105042234213206020e-01,3.357606076367579684e-01,2.257019155047190195e-01,1.524172332887047565e+00
6.800000000000000488e-01,1.975033804043330732e-01,4.477460801864799889e-01,3.829145545784831128e-01,2.360810867757452858e+00
6.900000000000000577e-01,2.244658118324986407e-01,5.784456075830380906e-01,2.352983871125759741e-01,1.701652990951099342e+00
7.000000000000000666e-01,2.430252615553144813e-01,5.147586977798073171e-01,1.407813357417802558e-01,2.581312176164710426e+00
7.099999999999999645e-01,1.494503506150071659e-01,2.686103542506763087e-01,2.322838196697066607e-02,2.065515089394057036e+00
7.199999999999999734e-01,2.600374823948889413e-01,3.901185278535297396e-01,6.473535173162457967e-01,2.227091586162262882e+00
7.299999999999999822e-01,5.545257450780209929e-01,2.684334582639523736e-01,6.379911558245828784e-01,2.134641933883607123e+00
7.399999999999999911e-01,2.444842133996300571e-01,2.519732630262278561e-01,3.913862640189735842e-01,2.162408005368616770e+00
7.500000000000000000e-01,4.335614844338583351e-01,7.972687003596795607e-01,3.515247497263266907e-01,1.751416311534908399e+00
7.600000000000000089e-01,3.340366341735794276e-01,2.471527128341785562e-01,2.755699883986553189e-01,2.222477589743008242e+00
7.700000000000000178e-01,3.606861425588869796e-01,6.604656481106434551e-01,1.654593746214276795e-01,2.099765904716598186e+00
7.800000000000000266e-01,6.856018668013749151e-01,4.480758087800302270e-01,5.242013777416650866e-01,1.940052859891024939e+00
7.900000000000000355e-01,3.467308686211008628e-01,5.135409898110214755e-01,4.450359540832951599e-01,2.216117416893894632e+00
8.000000000000000444e-01,3.548381589408793890e-01,3.699189437151276239e-01,9.243351757383473366e-01,1.747057347839712005e+00
8.100000000000000533e-01,2.501522685539793178e-01,4.939044287754275619e-01,5.602624816965667831e-01,1.842782031074641669e+00
8.200000000000000622e-01,4.140068641579410236e-01,2.577966514293205669e-01,5.189595445444878941e-01,1.691368546094538461e+00
8.300000000000000711e-01,6.615010253090732872e-01,4.951724965250674515e-01,2.423178149036815943e-01,1.698308373383395020e+00
8.399999999999999689e-01,1.234547681405251396e-01,4.443170580261646130e-01,4.944242521018704650e-01,1.199723599272806585e+00
8.499999999999999778e-01,4.818513066134506584e-01,2.268101272354522413e-01,8.703182464302449128e-01,2.133584748520373164e+00
8.599999999999999867e-01,3.535046245548964516e-01,4.483015145052122175e-01,1.107009597926114974e+00,1.217235481464191915e+00
8.699999999999999956e-01,4.592458250829502542e-01,7.887501431915567851e-01,5.026711202538852730e-01,1.808573637742878937e+00
8.800000000000000044e-01,4.397945242009143607e-01,5.304462204716169776e-02,7.395542807367429250e-02,1.535645692857388722e+00
8.900000000000000133e-01,2.102750558793666513e-01,2.807785625794236850e-01,1.359925613929912624e-01,2.041322348480072435e+00
9.000000000000000222e-01,7.034080456662336056e-01,3.548971627583611954e-01,6.476169801536865167e-01,1.713969273078724820e+00
9.100000000000000311e-01,2.540458410853480564e-01,3.341168697039201829e-01,5.057477654053265104e-01,1.872403223772305392e+00
9.200000000000000400e-01,4.250974581851244549e-01,1.548558494096315963e-01,7.784879677092074735e-01,2.140086372430699324e+00
9.300000000000000488e-01,1.356539340514238690e-01,4.007658507317084506e-01,5.574726736793713666e-01,1.378461349851116458e+00
9.400000000000000577e-01,4.284293893343878445e-01,2.438818243118223150e-01,1.693450784333137560e-01,1.552460670964008083e+00
9.500000000000000666e-01,2.279992715991411012e-01,3.518574995273925921e-01,5.093312634350686263e-01,2.423692722152526180e+00
9.599999999999999645e-01,5.139529951891821380e-01,2.407741452494543410e-01,4.619667825247488202e-01,1.779745340683009491e+00
9.699999999999999734e-01,2.777426625648699576e-01,2.931415977566057540e-01,2.414098629229907977e-01,1.907301382324800620e+00
9.799999999999999822e-01,1.283281505147168822e-01,7.078742983580176285e-01,5.917008228619937693e-01,9.121274000448490460e-01
9.899999999999999911e-01,6.017451865122220855e-01,2.031996703972431262e-01,4.317872494468148470e-01,1.908686463463126648e+00
1.000000000000000000e+00,3.076220284477623190e-01,2.595618657187451217e-01,5.945381904625587355e-01,1.472442925836146665e+00
1.010000000000000009e+00,2.629256173267799923e-01,5.765709626892264739e-01,2.207404807329277352e-01,1.769782558360809332e+00
1.020000000000000018e+00,1.834931813341268148e-01,8.135886976275250593e-01,4.254893071789567910e-02,1.392300203623445087e+00
1.030000000000000027e+00,3.710201505158574053e-01,2.923379542965786060e-01,5.803367046231732163e-01,1.021262718804041070e+00
1.040000000000000036e+00,2.461367354050462419e-01,3.288428507961280722e-01,2.980643775196899492e-01,2.315454335922726425e+00
1.050000000000000044e+00,2.757898280438481065e-01,3.745932534502605105e-01,1.122477158011172538e-01,1.457700543560120909e+00
1.060000000000000053e+00,2.822157970342872857e-01,7.621119528792109632e-01,2.387499028834650372e-01,1.836653638805643141e+00
1.070000000000000062e+00,1.915579444925216146e-01,3.286133248143169316e-01,1.523964580651957501e-01,1.402533509519004795e+00
1.080000000000000071e+00,2.198972897621158940e-01,6.025957987992837384e-02,3.218761798194850199e-01,1.676760500740977156e+00
1.090000000000000080e+00,3.086018584134495590e-01,8.335186898640448150e-02,6.343052321916149427e-01,1.460401193650791019e+00
