0.000000000000000000e+00,2.215189366372419588e+00,1.027633760716438749e-01,4.488318299689686430e-02,2.383736240682512719e-01,2.917882261333121230e-02,-1.393038898476966492e-01,2.980155908375891061e-01,-3.408878000002926734e-02,-2.429726869160175884e-01,1.166900152330658247e-01,2.115579679011617975e-01,2.721782443757292391e-02,4.255966382926611169e-02,-4.289639418021130857e-02,-4.128707002984593338e-02,-4.797816025596743361e-02,3.326198455479380256e-02,2.781567509498504565e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.536426642004703247e-01,0.000000000000000000e+00,-1.268213321002351346e-01,2.196609906811731183e-01,-1.268213321002351346e-01,-2.196609906811731183e-01,0.000000000000000000e+00,2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.999999999999999889e-02,2.218832657853258894e+00,1.092312923665762353e-01,4.567268127390539806e-02,2.393469546181470342e-01,2.774112294894708411e-02,-1.404174342522033214e-01,2.962344094984146192e-01,-3.314344868545061190e-02,-2.418242161733896167e-01,1.262019252165011707e-01,2.196051861502859026e-01,2.543237685267399698e-02,2.231652024746225149e-02,-5.289986542007447945e-02,-3.293830453913232370e-02,-7.071400780105804862e-02,2.973911660948181865e-02,4.876628971738106860e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.483749071501359915e-03,1.231813532830453028e-02,2.385154363911230285e-05,-1.316574693370307046e-02,3.625195998878669341e-03,2.652958211859651682e-05,1.631270121036730580e-02,-3.407588948456333894e-02,3.100483678906608030e-04,1.999998787834738279e+00,6.000000089406967198e-03,-8.043841148719365722e-12,2.536329743848368401e-01,1.417244543944207271e-11,-1.268315436462673640e-01,2.196606894254322651e-01,-1.268315436363720572e-01,-2.196606894016398803e-01,-8.127744720730319995e-05,2.000000000683236911e-01,4.380068934217717990e-09,-6.454081305549596225e-04,3.783030614709579228e-10,-6.801582561345550148e-04,-2.006607577527408370e-05,-6.801574576696641297e-04,2.006674068746161472e-05
5.999999999999999778e-02,2.222708817789448510e+00,1.159388457085609864e-01,4.648130270467495939e-02,2.398920507221803389e-01,2.614623678383482669e-02,-1.412968138375886307e-01,2.937803834922524393e-01,-3.226733387929028168e-02,-2.400757476886600794e-01,1.322060189464016322e-01,2.275230063106634670e-01,2.849489688351958608e-02,1.402451483032971478e-02,-5.336370998498497775e-02,-2.566880958495906459e-02,-9.280851103414305969e-02,2.865950774549797658e-02,6.781939612271871420e-02,9.999999815642274248e-01,-5.225623575139236868e-05,1.847720287890962550e-04,3.577731523880764090e-07,9.999999790210403194e-01,-1.974862026245276974e-04,5.437793960291584271e-05,3.979437289961326091e-07,9.999998394212623598e-01,2.446905050581446020e-04,-5.111383149091331237e-04,4.650725269424030913e-06,-2.211378736720112925e-01,3.039636908653187142e-01,3.412981688316346022e-03,-4.206908309286915837e-01,-1.393803235763804160e-01,9.998091116024288450e-04,3.832878186898887596e-01,-5.811612461595831725e-02,1.364715256295827468e-02,1.999995067494892309e+00,1.199999652802944197e-02,5.979384765097960429e-10,2.536040091814543151e-01,-3.112645798719614807e-08,-1.268620691674097745e-01,2.196597592556240042e-01,-1.268620673222269069e-01,-2.196598184044754876e-01,-1.681378925451710248e-04,1.999997550314015493e-01,4.202090570171179495e-08,-1.283874046639094015e-03,-2.073598666156340224e-06,-1.353049034935439789e-03,-4.188893397804039069e-05,-1.352927590943076670e-03,3.794966077831029530e-05
8.999999999999999667e-02,2.226690460587037901e+00,1.228813183154583433e-01,4.720966740326380806e-02,2.401094096110930609e-01,2.461713766214503052e-02,-1.417979811647542276e-01,2.906365224219771282e-01,-3.132206627648895930e-02,-2.377679278528184170e-01,1.332385614396448814e-01,2.352714019206764706e-01,2.008474899822978998e-02,4.678664325770149485e-04,-4.852010785998255027e-02,-7.734978466326272728e-03,-1.167000464029037121e-01,3.434257718219164285e-02,8.603992070443275408e-02,9.999830686989361617e-01,-3.369298043663654461e-03,4.744201698180824760e-03,5.192686000736756346e-05,9.999767506108888648e-01,-6.507796045250996246e-03,-2.036312222458171433e-03,1.615098513975932228e-05,9.999810579020678158e-01,5.993869699171282261e-03,-1.382889823804718445e-03,2.120821210131512073e-04,1.010779020551917651e-01,-5.536262057449647944e-02,-7.574790204540056415e-03,-5.906229032564972448e-01,-1.435198175718833402e-01,-3.792981193650695262e-03,4.410154405118639764e-01,-1.213686120010545044e-01,1.670187270822951625e-02,1.999988588413834867e+00,1.799998179078102223e-02,3.118209490615697549e-09,2.535560802734294072e-01,-1.553647018576187573e-07,-1.269125815607642094e-01,2.196581509513957087e-01,-1.269125724832794733e-01,-2.196584460650277959e-01,-2.661059795638463657e-04,1.999992504436868546e-01,1.406634102973924724e-07,-1.908521485262846661e-03,-6.202536776995248371e-06,-2.011420438296206495e-03,-6.523722088363271318e-05,-2.011059739521404988e-03,5.345760181152846757e-05
1.199999999999999956e-01,2.230543467806769709e+00,1.295164096947432064e-01,4.776170098037815087e-02,2.402846690119506690e-01,2.371286844370020658e-02,-1.416802650181211987e-01,2.873962740473361976e-01,-3.007008162808245261e-02,-2.342560559710354096e-01,1.236551195108360757e-01,2.071015114028249005e-01,1.671436454351130085e-02,1.120158050564441961e-02,-1.179411024532203700e-02,1.555229795385095273e-02,-9.929758037196706466e-02,4.906578519724351384e-02,1.479694877718256141e-01,9.999906221622671953e-01,-1.853646808430989930e-03,3.913465650110981194e-03,-6.608809996673558132e-05,9.998731522046149234e-01,-1.536638977909854549e-02,-4.189458314947085843e-03,-4.477266125347567242e-05,9.999152680226960355e-01,1.260882240819400507e-02,-3.203436282811833024e-03,4.608346349584378516e-04,2.882967837624533791e-01,-1.585796687410998995e+00,-1.884332493475856379e-02,-3.211330041367782551e-01,-4.107373406552400352e-01,-1.109055206785529782e-02,1.707287681605664131e+00,3.678890314529057459e-01,1.158841660412716634e-01,1.999978935952094750e+00,2.399994745850562994e-02,1.005586449220885430e-08,2.534897035217913985e-01,-4.336875588145661183e-07,-1.269825383204535862e-01,2.196558224956565164e-01,-1.269825130647315725e-01,-2.196566461666092651e-01,-3.805830289515667688e-04,1.999984488128532523e-01,3.377171600704720333e-07,-2.512625800403849204e-03,-1.233576863976829189e-05,-2.648176762932840950e-03,-8.985602257690128761e-05,-2.647460219639035175e-03,6.642888724457950448e-05
1.499999999999999944e-01,2.234278852114571556e+00,1.355885238792420011e-01,4.816314291489666444e-02,2.403826620654465618e-01,2.352977866598935860e-02,-1.411288516319923469e-01,2.844634304068895392e-01,-2.827537284713810620e-02,-2.295544397285074478e-01,1.254213723184090801e-01,1.977657726808172423e-01,1.006306481426775049e-02,-4.707295253330813153e-03,-4.697978530804527292e-04,2.114527909817301779e-02,-9.623216165308436099e-02,7.048734266876974242e-02,1.653073796935916329e-01,9.997994161442993466e-01,2.468206940436061189e-03,-1.987289751278934966e-02,-3.215221039884927053e-04,9.997427235940934409e-01,-2.018183346680272119e-02,-1.035188654092823735e-02,-1.366148825422606973e-04,9.992646701522442942e-01,3.820056991899534182e-02,2.304787098754581751e-03,2.350191443243467276e-03,1.375808995935100310e+00,-4.894319133604161376e-01,-4.532960701794493119e-02,5.535138715116655339e-01,-8.996290531031383431e-01,-1.930523706087197700e-02,1.383638249325365166e+00,-7.136941741762792280e-01,1.417107867512997776e-01,1.999965535936353289e+00,2.999988414347171811e-02,2.449228867273944525e-08,2.534055934738903559e-01,-9.253718769636210069e-07,-1.270711873644997658e-01,2.196527395496699897e-01,-1.270711335637408346e-01,-2.196544970601693736e-01,-5.167947375006213357e-04,1.999973075768702591e-01,6.440711314481540112e-07,-3.089684628541117251e-03,-2.041402708553201675e-05,-3.256454936442663203e-03,-1.154908858022463120e-04,-3.255270018033483773e-03,7.671821382495723138e-05
1.799999999999999933e-01,2.237946447575582365e+00,1.412265563603163354e-01,4.842402626342495742e-02,2.401566445214005086e-01,2.360895919629088513e-02,-1.404670008182160867e-01,2.817969036720606169e-01,-2.613406789970225061e-02,-2.243913113525003722e-01,1.191428884828883983e-01,1.781751608272064136e-01,7.345427585558565037e-03,-1.040036295240408942e-02,5.679256982404249678e-03,2.290458138711004565e-02,-8.155791103576436052e-02,7.215652501420623255e-02,1.787125620371733670e-01,9.993623124135049274e-01,2.311010938902437195e-02,-2.721250098972878909e-02,-6.092302056062494668e-04,9.996450294949249527e-01,-1.187792082769186831e-02,-2.384796436237398079e-02,-6.781351481972472915e-05,9.982168588930809827e-01,5.895753545007115931e-02,-8.424828077774183452e-03,4.016703517131191108e-03,1.020169031013546945e-01,9.738122338322385829e-01,-1.120447810572923475e-02,-1.038315664539312122e-01,-1.104778995457511570e-02,3.211155668223202725e-03,-8.049572145255878830e-02,-8.154949655593455304e-01,4.506297122254981913e-02,1.999947660863690579e+00,3.599978066980838443e-02,4.993926631779998567e-08,2.533046553595527106e-01,-1.687491557039177936e-06,-1.271775752479245292e-01,2.196488757850196816e-01,-1.271774771616130117e-01,-2.196520808269501190e-01,-6.797302086829406370e-04,1.999957583431309638e-01,1.078029176504458149e-06,-3.633488475774174654e-03,-3.034861912736306700e-05,-3.829703568734130811e-03,-1.418643681169357062e-04,-3.827939221860376679e-03,8.422130170016637436e-05
2.099999999999999922e-01,2.241578940333916137e+00,1.465009759958506297e-01,4.860127546872367726e-02,2.397480855222122731e-01,2.370930071091693903e-02,-1.397749322190516008e-01,2.793429166696878574e-01,-2.419951002594655787e-02,-2.190161881795019416e-01,1.230857723979285889e-01,1.735312286689710826e-01,4.507666008650827033e-03,-1.688573089406102817e-02,9.328076210937345097e-04,2.315264342219375618e-02,-8.206608159636713529e-02,5.669744452524500683e-02,1.794138361948045268e-01,9.996165315324923029e-01,2.465031146602923717e-02,-1.260927016437990260e-02,-3.979164475590649531e-04,9.996213538972424928e-01,-1.343598617728306022e-02,-2.401291529463450009e-02,-5.483740066306973525e-05,9.981066386292382075e-01,5.779125394519044057e-02,-2.067919444785591004e-02,3.959773815990897013e-03,-5.642850249680445018e-02,-4.840892661973272837e-02,2.331778533486368599e-02,4.430491727142560343e-01,4.569041684214993765e-02,2.089237713608737938e-03,1.501557240006405614e-01,7.764798476354206613e-02,-1.356744534537926428e-02,1.999924437637382590e+00,4.199962347745894720e-02,9.053915584811277603e-08,2.531879757726169244e-01,-2.774164667005973590e-06,-1.273005572763306337e-01,2.196442132968108307e-01,-1.273003960323787209e-01,-2.196494823041079680e-01,-8.740929863696013727e-04,1.999937182433194349e-01,1.651981134136448945e-06,-4.138176515221595776e-03,-4.203119381371890346e-05,-4.361740695199406090e-03,-1.686920375964195929e-04,-4.359297750154782734e-03,8.885959763758885586e-05
2.399999999999999911e-01,2.245246626692010139e+00,1.515201934273958939e-01,4.870338560013456192e-02,2.392837126964034444e-01,2.385356062922342618e-02,-1.391262814778469747e-01,2.770325700811954728e-01,-2.257985021468824141e-02,-2.135662103643507226e-01,1.214740464422644772e-01,1.611637223221077664e-01,2.324490831498286694e-03,-1.410485762076493788e-02,8.606069811771432237e-03,2.002644459987622597e-02,-7.198907668317278130e-02,5.119054480511754657e-02,1.837087116893310890e-01,9.996276966302568567e-01,2.379949261937041802e-02,-1.334340188728079871e-02,-7.685585365625735837e-05,9.997047945410868497e-01,-6.793229465964529569e-03,-2.332723109251814281e-02,1.268642676313023435e-04,9.979981353807038102e-01,6.003873234245615115e-02,-1.949593434458920388e-02,3.870521848653507742e-03,-4.094062358365283538e-01,2.033509695747840462e-01,2.963484013989912264e-02,-1.948031280127028309e-01,-5.479112119448944357e-02,3.865496471239936345e-03,-5.778440410640467428e-02,4.431754986023925813e-01,-6.644285959937204500e-02,1.999894857046310648e+00,4.799939677119254011e-02,1.505606504670353539e-07,2.530568109065829963e-01,-4.235987261143602610e-06,-1.274388099635054561e-01,2.196387427447511198e-01,-1.274385637340403055e-01,-2.196467883145537259e-01,-1.104249568010832669e-03,1.999910964864051732e-01,2.371377528158635800e-06,-4.598309331389180930e-03,-5.533562793002114232e-05,-4.846835317275812252e-03,-1.956860090627321556e-04,-4.843617473731803499e-03,9.058062751538029209e-05
2.700000000000000178e-01,2.248781888740254420e+00,1.560305508818150277e-01,4.870093374342664150e-02,2.389468938104139517e-01,2.442515736810578833e-02,-1.382450265626989638e-01,2.751434654056938989e-01,-2.084251710694855556e-02,-2.078359912535042153e-01,1.142642948693008004e-01,1.396255113907002299e-01,-2.473981553813130434e-03,-8.383846834818898391e-03,2.940542600804107662e-02,3.864821085016134639e-02,-5.400448998221907271e-02,6.453262818990573857e-02,1.980711071487842312e-01,9.997909866497235454e-01,1.765447492912745886e-02,-1.030408931381794971e-02,3.581513117983650880e-04,9.996611580041182554e-01,-9.715626289727542081e-03,-2.414872333837540450e-02,1.222488865030841969e-04,9.981607110977176456e-01,5.916602982542339823e-02,-1.280473063415112425e-02,3.258006903395675464e-03,3.547745856679040966e-01,-3.905548843888909660e-01,1.487764293992310284e-02,2.850325027728810023e-01,1.579102114832572346e-01,4.514773587207990269e-03,1.167881434206622104e-01,3.491847816033577523e-02,-2.809812668728530610e-02,1.999857784586492881e+00,5.399908117949961395e-02,2.341088380708455612e-07,2.529125730003766170e-01,-6.119527469071183838e-06,-1.275908452701789431e-01,2.196324634904480433e-01,-1.275904894938959533e-01,-2.196440867424693799e-01,-1.374179091250115215e-03,1.999877854639461883e-01,3.219967207868101866e-06,-5.008930578623099067e-03,-7.012120641987652759e-05,-5.279758765478472990e-03,-2.225576568926573926e-04,-5.275678795770549073e-03,8.936498852194661106e-05
